Hospital,Patient Count,Total Billing
Mosley Ltd,1,29409.4891391001
"Andrade, Johnson Watts and",1,18153.822726229006
"Jackson Robinson and Walsh,",1,29249.673947125415
"and Parker Wright, Miles",1,7068.274923864583
Moore-Butler,1,44396.72720765065
and Burnett Sons,1,32405.474570838727
"Sandoval Roberts, Moore and",1,32312.021884326252
Johnson-Sanchez,2,46615.78032661191
Smith-Mayo,1,26432.962529687346
Hill-Velez,1,13362.755913980502
Ford-Thomas,1,20795.20318546673
Garrett-Edwards,1,12621.12199194285
"and Hill Taylor Lee,",1,24066.692126989543
Vasquez-Hendricks,1,43695.85514365707
Vega and Sons,1,29873.979747269448
"Davis Bishop, Thomas and",1,34058.67031730649
"Green and Gaines Thompson,",1,17366.797666840223
"and Johnson Cross, Mitchell",1,38303.32245750288
Hughes-Houston,1,17091.776908107135
"Stafford Forbes Norris, and",1,9522.654102842976
"Crawford Alvarez and Johnson,",1,37916.98182265655
Group Parker,2,45105.47734489887
"Johnson, Gordon Walls and",1,11718.33959531799
Clark-Bailey,1,3045.316632307877
Duncan-Smith,1,32976.93500334905
"and Smith, Ball Gregory",1,24417.40573359802
Wilson-Hayden,1,48723.47076978207
"Rogers Evans and Owen,",1,38774.29389172724
"Barrett Johnson King, and",1,7710.923535818494
Henderson-Vasquez,1,1638.8676773331204
Johnson-Erickson,1,37953.769594865036
"Medina, and Forbes Arnold",1,4678.5534545307655
Santos-Sparks,1,2301.8431519448823
Reese PLC,1,25570.92843634741
Ltd Perry,1,44077.89362618892
"Thompson Thompson Lindsey, and",1,28672.864985176773
"Arroyo and Wright, Brown",1,28678.619872003706
"and Gonzalez Gray, Bennett",1,162.19793743577952
"Shaffer Marks, Richardson and",1,9561.997482520292
Holmes-King,1,33905.836414517995
Calhoun-Brock,1,8688.745300581257
"Daugherty and Lowe, Durham",1,29672.07068626464
Blackwell-Lozano,1,33192.49884673373
Pena PLC,3,68103.4267420322
Porter Group,1,38056.00210197488
"and Wolfe Collins Williams,",1,25710.516409942175
Reed-Stevens,1,19871.46603592204
"Park and Abbott Brown,",1,8154.1564149807145
Acosta-Carlson,1,5321.893272139389
"Berry, Anthony Bryant and",1,31681.552048523838
"and Wilson, Allen Rodriguez",1,15316.394719071603
Kemp-Garcia,1,20234.749852720845
Carpenter-Smith,1,17277.152391305448
"Rios, Harrell and Ferguson",1,42819.6439434855
"Mendoza, White and Hernandez",1,24941.118059912296
Wright-Moore,1,36469.57819637905
Snow and Sons,1,25693.04323750962
Mccullough LLC,1,2250.6895361656934
Garcia-Hayes,1,4662.590621364971
Kim-Phillips,1,39865.918542886386
"Moody and Smith Simpson,",1,10762.277916792864
"and Clark Watts, Sanchez",1,12599.88727787086
"Hammond Richardson, and Miller",1,13689.782590437297
"Scott Knight, Potter and",1,5547.954585850559
"and Doyle Thomas Bean,",1,5777.796228716026
Murphy-Cole,2,48261.69149893775
and Ramos Sons,1,9582.298023383322
Grimes-Carter,1,27784.175656887277
Lewis-Rodriguez,1,32322.844740178836
Torres-Morris,1,5576.1655427834885
Carter-Bird,1,9902.253320181739
Garcia-Patterson,1,35737.37422702428
Whitehead-Olsen,1,50374.08061916728
"Garcia Smith and Sherman,",1,31936.987674707136
Fitzpatrick-Wagner,1,47648.04660806146
"Cruz and Harris Martinez,",1,31781.43306971982
and Garrett Sons,1,20618.62772032639
Stewart-Cook,1,8799.016690355027
Adams-Velasquez,1,6481.966282062389
"Lopez and Ortiz, Byrd",1,23870.011820113537
"Rogers Torres, and Lewis",1,26242.64543727301
Cummings-Stanley,1,27701.84243463657
"Glass and Brown, Morgan",1,30937.32454755274
"Clark and Hammond Fitzgerald,",1,38039.60581310299
Harrington PLC,1,23635.135687076083
"Ramirez, and Davenport Mclaughlin",1,28604.859519604946
Terrell-Lawson,1,40810.209579516224
Pierce-Pham,1,23338.25863474387
"Gaines and Alvarado Mitchell,",1,16871.345560275702
"Rodriguez Fox Hill, and",1,28692.728675849914
Bender Inc,1,32772.12101815409
Green-Riley,1,32375.66395008108
Bush-Taylor,1,2279.6904498750337
Randall-Meza,1,16867.79363394858
Ltd Ritter,1,44156.51381197929
"Atkins Mahoney, and Kidd",1,18363.241056564315
"Fischer, Hardy Martinez and",1,26494.613539430302
Macdonald-Randolph,1,39119.11898804078
"Jenkins, Lopez and Atkinson",1,37977.53328989958
"and Taylor, Lin Wells",1,27826.239301196994
Medina-Murray,1,1784.387758698052
"Butler and Friedman Stephens,",1,28136.560312043868
Strong-Bailey,1,49209.35174634519
"Martin Pitts, Henderson and",1,10649.819126333015
Reynolds-Scott,1,42895.8303701329
Levy-Wells,1,37371.93722217319
Spence-Stanley,1,31416.8502574119
LLC Fowler,1,8313.373549964852
Jarvis-Wilson,1,20562.702849859466
"Oconnor, and Buckley Richards",1,2311.5369742324738
"and Fletcher, Gonzales Holmes",1,26349.189639090826
"Francis, White Casey and",1,10316.48656023138
"Ramirez Thomas, and George",1,24433.46266380786
Marsh-Dickerson,1,6607.626377539742
"Gray Sampson Pierce, and",1,29790.70471979343
"and Boyd Powell, Sims",1,49700.32420655215
"and Fernandez, Wilson Morrison",1,32679.268592696208
"Nelson Baldwin, Boyd and",1,38572.16947791579
"Williams Reynolds and Rangel,",1,33379.54546737913
LLC Johnson,13,437189.4693258576
Willis PLC,2,76707.18649899738
"and Wilson Swanson, Griffin",1,6157.967100886055
Jackson LLC,3,35962.662602474746
"Fisher Alvarado, and Wright",1,13969.270012315654
and Melendez Sons,1,33240.25497081226
Rowe-Smith,1,32919.825930922525
and Sons Sloan,1,24757.267513540584
"and Gonzalez, James Kelly",1,15328.960445999459
Bowman-Jimenez,1,51567.27767127847
Lee Group,3,83661.73632866333
Mclaughlin LLC,1,2202.3907315600295
Delacruz Group,1,8568.50855768839
"Hall Roberts, Owens and",1,32110.530293606775
"Wilson, Warren and Smith",1,1303.325232081263
"Rocha Jones and Obrien,",1,47827.91352812763
"Sims and David, Rogers",1,26566.615026099396
Robbins-Townsend,1,29347.542700963466
Carney-Dunn,1,34650.849832946406
and Hopkins Sons,2,25875.648904038786
Berry-Adkins,1,40156.329441352435
"and Nguyen, Williams Holmes",1,13309.292181705576
Arnold-Hurst,1,634.3951066589843
Whitaker Group,2,77174.6555074979
Ltd Hall,5,143321.7012222378
Curtis-Salazar,1,30666.811030211284
Price-Anderson,1,16133.95660686597
Mitchell-Berg,1,12367.31449714695
"Jones Welch and Schmidt,",1,6635.8810103849155
"Lopez Stephenson, and Mays",1,42695.594223184424
"and Phillips Ingram Peters,",1,33339.63244934934
Hurst-White,1,20544.6551688169
"Yates and Dixon Rogers,",1,14298.030007646073
Inc Tyler,1,46109.56413194998
"Stout Dougherty, and Washington",1,-656.1530718064635
"Terry, and Montes Ortiz",1,39999.24206980901
Case-Turner,1,18799.791724405746
Welch-Heath,1,45438.7027576649
White-Meyers,1,17926.414458364314
Huber Ltd,2,85458.85397579602
"and Molina Foley Valdez,",1,16244.738512456948
Evans-Mckinney,1,35237.138146501864
Larson Group,1,27727.136053788967
"Hunter and Jones Evans,",1,7744.964701129567
"and Miller Braun Benjamin,",1,44370.404187687134
"and May Chavez Collins,",1,49182.56484244018
"Saunders, Hughes Alvarado and",1,6247.762543489733
Johnson-Cooper,1,32273.266075322823
Garner-Flores,1,38217.624455837824
"Howard and Moore, Blackburn",1,37730.16651211011
Powell-Ponce,1,14822.644121895737
Barton-Collins,1,3203.86470968923
Bradshaw and Sons,1,36174.02180052753
Lynch-Mills,1,24786.21061875888
Buchanan-Lambert,1,5647.011641074442
Fitzgerald-Johnson,1,44868.368720758794
Alvarado-Meza,1,34732.278932869725
"Williams Wood and Wallace,",1,17672.355109997483
Nelson-Hall,1,33506.35365370872
"and Avila Johnson Wood,",1,22961.862747738887
and Carroll Sons,1,35610.068949199966
Brooks-Murillo,1,41718.96962894417
"Thompson, Cummings and Cortez",1,28498.342873271275
"Miller, and Gutierrez Mcmahon",1,7844.882600016257
Owen-Levy,1,19691.490556532055
Group Abbott,1,45585.92457466337
King-Russell,1,15099.428618491236
Savage-Contreras,1,9410.956259893721
"Hester, Patel and Robinson",1,9337.280058278746
"Terry Preston and Moore,",1,29375.619088468364
Holt Sons and,1,5393.649185813229
"Norton, Hobbs and Fisher",1,10192.02066632247
"Walter Schmidt Rodgers, and",1,11670.183196132233
Williams-Hart,1,45313.62898777329
"Burgess Morgan, and Smith",1,38735.439332096095
"Webb, Rodriguez and Williams",1,5417.403681522655
Escobar-Banks,1,4810.905085679176
PLC Cooper,2,34892.749221422375
"and Boyle Boyer Lawrence,",1,14957.534508542176
Butler-Shields,1,13057.299040685892
Dyer Inc,2,54821.94604196659
Ltd Pope,1,44724.79274027411
Webb-Richardson,1,10823.93159261411
Villarreal-Cantu,1,25185.786822958067
Ltd Irwin,1,31174.65007073724
"Carlson Lewis, Miller and",1,42099.150012904516
Daniels-Guzman,1,30292.72997752243
Everett PLC,1,20900.411327164948
"Rivera, and Cain Phillips",1,7804.973718493429
"and Bell, Martin Johnson",1,22841.06111210324
Lambert-Chambers,1,18160.16397914063
"Bridges, and Meyer Roberts",1,5545.869621133001
Wiley-Lawrence,1,1148.2759456443384
"Cooper and Tanner, Prince",1,47411.68384499863
"Graham, Rice Sellers and",1,9258.760082432644
"Thompson Patrick and Smith,",1,41623.49262063611
LLC Hodges,1,18314.124782517138
"Hess Wilcox, and Richards",1,20380.547448333156
"Young, Sharp and Holmes",1,28464.421451647588
"Strickland and Nolan Guerra,",1,28078.278906810076
Jordan-Franklin,1,38007.94499731591
Taylor-Paul,1,9351.68837148536
Nelson-Scott,1,44327.60954834169
and Burke Sons,1,45608.21360668904
"Medina, Mcmahon Cox and",1,16818.59257674381
Montgomery-Johnson,1,29752.950523460673
Sons Sloan and,1,25800.803268004922
"and Moore, Williams Edwards",1,46462.0050019534
"Jackson, Harris Vance and",1,44650.158110762786
"Day Ellison, and Wang",1,23865.34085758775
Martinez-Matthews,1,45634.646598133615
Ltd Franklin,1,36183.31907088006
May-Reyes,1,20845.10833759276
Wilkerson-Klein,1,23172.878076538094
Carey-Jackson,1,15187.45035751378
Cook PLC,3,93289.23883896104
"and Montes Graves, Thomas",1,10300.657311375919
"and Wilson Matthews, Faulkner",1,40301.997309242804
"and Wells, Thomas Kline",1,38588.972562612595
Hudson-Williams,1,48004.97467879295
Williams-Jones,3,83756.20645210709
"Oliver Griffin Johnson, and",1,19698.000742558204
Harrell Inc,1,13256.414564439958
PLC Johnson,9,229049.52636328398
Ingram-Collins,1,35554.17154716299
PLC Hoffman,1,36307.54117733637
"and English Sanders, Wilcox",1,48413.77488234465
Ltd Houston,1,8047.798035121471
Scott-Sexton,1,13477.60217318423
"Chavez Kennedy, and Hensley",1,45269.40738711006
PLC Owens,1,22056.675262879624
White-Phillips,2,60678.481908331814
"Howell Thompson, Garza and",1,3216.4209416081367
Sons and Gray,2,49513.28259282741
Lynch Inc,1,15644.578162601176
Carrillo Group,1,6925.549772455445
"and Gordon Patterson, Swanson",1,13444.10927450115
"Weaver Wong and Miller,",1,33130.25227344483
Morse-Johnson,1,48001.62318214661
Group Chandler,1,20091.203070836684
"Fox, Bennett and Turner",1,18192.208816077222
Cruz Group,3,97750.81077181833
LLC Hunter,1,14593.637479710997
"and Hill Ramirez Hart,",1,44259.35195832624
Foster-Smith,1,9946.119145043062
Group Robinson,2,28993.409018657705
Patel-Sanchez,1,35516.674645464715
Group Mcconnell,1,-367.20395907245006
"Williams Palmer Miller, and",1,28209.165614411853
Dean Sons and,1,4291.012613603759
Elliott-Alvarado,1,42486.99128495871
"Dorsey, and Brooks Douglas",1,2709.6155125768555
Group Nunez,1,26349.18882445336
Rivera-Simon,1,22210.300590067534
Sanchez-Lawson,1,41461.69430317985
"White and Perez, Garza",1,29066.921834166842
"Gomez Ruiz, Cardenas and",1,8950.407746202816
Dudley-Rodriguez,1,38073.013600003964
Mcguire-Garner,1,14216.333689388655
Morales-Harrell,1,42863.21469086244
Ltd Garza,1,40856.49702577782
Gardner-Munoz,1,16680.060056396418
"and Lee, Berry Johnson",1,4184.884304615743
"Newman Hansen and Christian,",1,5070.373213912293
Gentry-Dyer,1,5131.87954978106
"Murray Thomas, Proctor and",1,2410.8965893596132
"and Hernandez Lewis, Brown",1,6901.952197001335
Ramirez-Morris,1,12806.965400846828
"Mills, Morgan and White",1,31974.217670188387
"and Warner, Morgan Jones",1,38301.94242028249
"Ray and Watkins, Wilcox",1,26190.932555659543
"Welch and Jones Hammond,",1,43599.64123608521
"Wong, and Mcdonald Alvarado",1,43445.77221955442
"Kennedy and Day Andrews,",1,46787.00299997227
LLC Norman,1,43244.66594717705
Brown-Spencer,2,53993.986861104364
"Miles, Horton Hall and",1,41077.97333035039
Daniels-Romero,1,7062.448640240805
"Mcdaniel, and Guerra Gates",1,18856.722962530064
Brown-Hernandez,1,32098.617455810407
"Henderson and Carlson, Watkins",1,33427.33776305201
Scott-Burns,1,39371.554695092454
Tucker PLC,2,73810.43427808494
"and Griffin Lopez Hanson,",1,5154.256407256043
Andrade and Sons,1,30467.95385555471
Caldwell Ltd,1,46268.350439196875
Russo-Morgan,1,19071.168823164408
Carter-Smith,1,39648.42717651215
"Dunn, Schmidt and Davis",1,5702.948290895882
"Davis and Kelly Hale,",1,27695.434851097467
Trevino PLC,1,14122.3298486353
Carr-Nelson,1,37102.4282678975
James-Hudson,1,3477.9884196204907
"Rodriguez Townsend, and Owen",1,7174.0353693775605
"Howell, Cole Diaz and",1,30409.01454284631
Galvan Ltd,1,3821.0562413564157
Crosby-Lopez,1,35902.36994649794
Group Nicholson,1,45968.61615002369
"Key Davis Flores, and",1,31858.56579729789
Ortega-Kerr,1,25258.515165629145
"Taylor, Walker and West",1,15242.985825703912
Sons Cooper and,1,47411.58918877988
Sons and Riley,1,36401.0166397944
"Hall Morris and Barrett,",1,48345.91816536155
Mcdonald-Sanchez,1,28156.011849325463
Group Holland,1,9973.038537033884
"Freeman Powell, Erickson and",1,26711.820458480805
Kerr and Sons,1,49489.296696412544
Garcia-Jensen,1,6978.442452287054
Cunningham-Delacruz,1,4989.7262555383295
"Walker Rodriguez Carter, and",1,27851.832485464132
Reilly-Clark,1,12978.735801153558
"Jimenez, Griffin Acevedo and",1,44252.218629616065
"Jenkins Mccarty Pearson, and",1,46702.14503362099
"Hawkins Brown, Meyers and",1,48754.85081526607
"Cunningham Burke and Ferguson,",1,26261.89653581666
"Mitchell and Harris, Compton",1,35801.69733668053
Ashley-Ramsey,1,22853.970596944753
"Richards, Wagner Oconnor and",1,40193.25339607199
"Adams and Campos Cooper,",1,6172.030006797837
Jones-Mendez,1,15230.386804630618
"and Lee, Ramirez Taylor",1,29049.722373622106
Nelson-Gutierrez,1,27647.185104259355
Perkins-Kennedy,1,11601.762509954875
Short and Sons,1,39525.67490179259
"Miller Stout and Owens,",1,17086.310508039638
Daniel-Mccarthy,1,7196.11161467632
LLC David,1,28581.429921951727
"Carr Walls, Anderson and",1,37690.30151265879
Steele-Baldwin,1,2625.3287295859786
Sons Gould and,1,10362.40736973046
Carr-Green,1,23852.33089610831
"Pratt, and Nixon Thomas",1,30204.689769744527
"and Hall Liu, Adams",1,27461.517526087246
Pearson-Scott,1,16167.400284751056
Hutchinson-Graves,1,31299.205810390715
Wallace-Lambert,1,38193.898065275585
"and King, Weeks Cole",1,18833.07315700279
Sons Mayo and,1,45653.80230951129
Barber-Clark,1,26548.12383412439
"Kelly Love and Gutierrez,",1,15858.311272257315
"Davis, Ray and Thompson",1,40037.479986778744
"Phillips Medina, Rivera and",1,46502.76578958709
"and Anderson, Porter Becker",1,39448.88650939782
Horton-Martinez,1,10135.865524255996
Fuller Sons and,1,20578.29571251847
Wagner LLC,3,135973.1153038112
Ramos-Simon,1,25487.49166968035
Hodges PLC,2,31508.353547990882
PLC Jones,8,160369.60131679248
"Mendez, Rodriguez and Smith",1,31774.78366214056
Inc Butler,5,138414.95060853392
"and Pittman Thomas, Stein",1,33345.580467448344
Smith-Hoffman,1,35513.76632548327
PLC Ortiz,1,25297.761885154592
"Freeman Gonzalez Swanson, and",1,8377.400954832421
Inc Wright,6,131189.8828243741
"and Rogers, Scott Ortega",1,22334.067788612083
Inc Meadows,2,97624.193629076
Burton-Davenport,1,21914.031778653774
"and King Sanchez, Lee",1,42329.42434890671
Johnson-Ingram,1,42487.51362904291
"Weeks Bailey, Lester and",1,28181.04212386171
Velasquez-Hall,1,48762.10371944165
"Maxwell Adams Williams, and",1,24751.868399570107
Mitchell-Johnson,1,49284.01988340672
Lee-Hernandez,1,46201.929764280765
Miller-Williams,1,36713.07670059747
West-Roberts,1,5679.668357305392
"Bentley and Cooper Davis,",1,28806.95788232844
PLC Flowers,1,33757.71175180641
"Terry Jordan and Jones,",1,20031.370813729423
Anderson Sons and,2,50448.61849165981
Chavez Sons and,2,38855.47325092679
Vasquez-Wallace,1,46298.46322688202
"Rodriguez and Anderson Carter,",1,27834.962271874076
"Bauer, and Watson Little",1,18190.178511531172
"Lee Clark Hatfield, and",1,32997.4970603806
"Lane Stafford, and Johnson",1,46574.30457559502
Weber-Rodriguez,1,32374.54292348989
Group Knox,1,46661.26476424135
"Robbins Bishop and Hodge,",1,34188.597675824574
"and Schultz Alvarez, Spencer",1,47418.29265426036
"Small, and Clark Mahoney",1,44042.27076855454
Rogers-Davis,1,21216.4026845777
"Smith Johnson Pruitt, and",1,39522.667373993776
LLC Rogers,4,74837.76438639803
"and Frazier Hill Smith,",1,46743.84788087767
Cabrera LLC,1,8659.950667164578
Mcguire-Jones,1,40071.50971124653
"Johnson, Adkins and Ferguson",1,47855.349591196114
Brandt and Sons,2,44661.525450078996
"Daniels, Martin Knapp and",1,46927.055630728115
Graham-Conrad,1,5232.547211215428
"Gardner Morris Lee, and",1,35215.5064721895
"Fisher and Cain Ross,",1,23730.56754716934
"Murphy Williams, and Lee",1,10721.73377870082
Group Mays,1,37458.332088507435
Parrish-Simpson,1,5456.771183426383
"Gonzalez and Brown Monroe,",1,35066.37604220922
Saunders-Patrick,1,47951.67312899771
Dean Group,1,41856.22308246134
"Rivera and Smith Mccarthy,",1,40215.877262259244
"Webb and Fritz Mcintyre,",1,32473.10333385583
Ramos-Weiss,1,8551.472853034524
"Colon, and Floyd Thompson",1,16345.72315773934
Mcdonald-Phillips,1,29560.271554539377
Ltd Collins,1,37312.59270108857
Richardson-Moore,1,32006.542590353452
"Nelson, and Webb Anderson",1,42497.77582404871
"and Adams, Johnston Brock",1,29313.97506122706
Stone-Zuniga,1,41049.31180304465
Weiss Inc,1,10586.974578159221
Hernandez-Foster,1,47155.62651113234
Aguilar Inc,1,15877.616492335344
Moon-Chang,1,6276.817840558635
Ltd Kramer,1,47846.263255409256
and Sons Cox,1,8286.020385835458
"and Hughes, Hester Miller",1,33928.53915220608
Valenzuela-Spence,1,41273.19006618994
Austin-Bradshaw,1,48781.63332333217
"and Estrada Collier, Dyer",1,10151.757492302277
"Smith, Chen Smith and",1,23067.926762342897
"and Gray Williams Wilkinson,",1,1223.0611683717475
Barnes-Luna,1,48624.5062247914
"Taylor, and Mendoza Good",1,32461.362336985152
"and Graves Woods Steele,",1,30171.786595877627
"Peterson Scott and Thomas,",1,8330.93579490849
"Henderson and Ray, Williams",1,36897.51133115671
Suarez-Lambert,1,22913.246993707166
Pierce-Hutchinson,1,31868.742489554283
and Sons Sparks,1,21187.74173986222
"Pittman Jimenez Juarez, and",1,34999.22353535567
Delgado Group,1,36446.4799926844
LLC Parker,1,2659.1211082263785
"and Delacruz Spencer Newton,",1,35172.43721780138
"Perez Chandler Park, and",1,11540.062044646098
Thomas-Grant,1,3609.61884430355
"Graham and Mason Fisher,",1,17974.693880425755
"and Parker Walsh Marquez,",1,2634.3226041636217
"Scott Morgan May, and",1,21696.806442615787
Dickerson PLC,1,12526.958632399264
"and Garcia Baker, Wagner",1,20868.87753193445
"Alexander Williams and Dixon,",1,24919.653962631062
"and King Anderson, Scott",1,42699.74433500574
"Hansen, Shelton and Le",1,35047.34477471555
"Mckee and Cox Taylor,",1,45926.97779817234
